id,processed
18e3b400,fat free sponge cake
4494bbed,fat free strawberry ice cream
57a404b5,fat free sugar free chocolate syrup
d49acd78,fat free sugar free devil s food cookie
59c1d3eb,fat free sugar free gelatin mix
bcd259e8,fat free sugar free hot cocoa mix
006b9db2,fat free sugar free hot fudge topping
8a82a408,fat free sugar free instant butterscotch pudding mix
469492f6,fat free sugar free instant chocolate fudge pudding mix
0dd693ff,fat free sugar free instant chocolate pudding mix
68960731,fat free sugar free instant pistachio pudding mix
79d03b55,fat free sugar free instant vanilla pudding mix
91bc6a7e,fat free sugar free instant white chocolate pudding mix
601acd7e,fat free sugar free lemon pudding mix
3fabfcff,fat free sugar free strawberry gelatin
364e15a9,fat free sweetened condensed milk
2a5dc7ee,fat free tartar sauce
8e9db096,fat free thai lime and coriander dressing
385dbec1,fat free thousand island salad dressing
b7702110,fat free tortilla
8adca617,fat free turkey chili
6ae5133b,fat free turkey chili with beans
0fb97d6e,fat free turkey hot dog
2c3ae539,fat free turkey sausage
b604cf55,fat free vanilla ice cream
9ee32f51,fat free vanilla pudding
3a5e9e13,fat free vanilla wafer
24e09a2d,fat free vegetable broth
db59019d,fat free vegetable soup
025efbc7,fat free vegetarian chili
36a291da,fat free vegetarian refried bean
16726c92,fat free vinaigrette style dressing
c70955bf,fat free waffle
0c9b4d1a,fat free whipped dessert topping
986fe928,fat free whipped topping
a2c08f12,fat free whipping cream
4cf3174b,fat free white chocolate pudding mix
547cae33,fat free whole wheat pita bread
30470714,fat free whole wheat tortilla
c20f41b0,fat greek style yogurt
a539b813,fat minced lamb
8ad5cbcf,fat natural yogurt
fc2af10b,fat naturally set yogurt
96a9d8ee,fat pork
27556f6f,fat salt pork
2f0500f3,fat trimmed
f2d64a70,fat yogurt
80a570b9,fatback
91a8df74,fatty bacon
d8449f73,fatty pork
1a13f392,fava bean
ca51d1ab,fava bean flour
c829d870,fava bean pod
60a95820,featherweight baking powder
88fafea8,fedelini
f221bd39,feijoa
a2a9a3bc,fennel
02721852,fennel bulb
13f3c735,fennel head
bbfe7008,fennel leaf
5db63a21,fennel pollen
c960c01f,fennel powder
985f05cf,fennel seed
b5cbe867,fennel seed crushed
3a0b252a,fennel seed ground
3864a954,fennel seeds
b9d932cd,fennel seeds toasted
ff7c36e6,fenugreek
c8da70f2,fenugreek leaf
7471adc6,fenugreek seed
1a6db60e,fenugreek sprout
7f86bd45,fermented bean curd
a9744081,fermented black bean
4ddef1f5,fermented black bean with garlic
08d4d0a0,fermented rice
ccd19c7f,fermented soybean
d9bdc384,fermented tofu
e8d834bf,fernet branca
f43bf3ce,ferret food
09a4c41c,feta
9dfe8f91,feta cheese
729b31b9,feta cheese crumbled
aab326e9,feta cheese dressing
32a67d5d,feta cheese marinated in oil
9a1d6d97,feta cheese with cracked pepper
f8a91e3d,feta cheese with dried basil and tomato
d903579a,feta cheese with herbs
69e3f4f0,feta cheese with lemon garlic and oregano
005e6492,feta cheese with rosemary and basil
f08ef415,feta stuffed olive
b647fa3c,fettuccine
bdd8a3bc,few drops tabasco
45ee1432,few drops vanilla essence
e10f7cfa,few drops vanilla extract
5f2ce323,fiber one caramel delight cereal
f164f1cf,fiber one cereal
65620173,fiber one honey clusters cereal
c26f8641,fiber supplement
93bbf327,fibersure
57506253,fiddlehead
b525dbc2,fiddlehead fern
5c62ac82,fideo
fb106295,fideos corte
6a9d3093,field green
b9a80375,field greens or mesclun salad
a5fa73fc,field mushroom
21017992,field pea
b39193ec,fiesta nacho cheese soup
7991a09a,fig
5f78a473,fig compote
408f9ec9,fig filled cookie
25bf703e,fig in light syrup
38b741c5,fig jam
ca879c4e,fig leaf
3f024309,fig newton
b0808c4e,fig preserve
7697766a,fig spread
75371396,fig vinegar
f9e499a4,figs quartered
1e8f3d45,fil powder
018ebcc0,filamento de azafrán español
f2e70292,filbert
4016d0fb,filbert nut
233673ab,filet mignon
49f15448,filet mignon steak
b9e0032f,filet of beef
6a3a4003,filet of red mullet
06e2a05f,filet of sea bass
b3eed473,filet steak
9546e671,filipino noodle
ddc6f52b,fillet
ed972d2c,fillet of sole
7c59c840,filo pastry
c45ee4f9,filtered water
d71690c1,fine beans cooked
d6f44273,fine breadcrumb
0ba8fd86,fine chocolate wafer crumb
e93a06fe,fine cracker crumb
23d56660,fine dry breadcrumb
569d9a4a,fine dry white bread crumb
f12a477b,fine dutch rusk crumb
11e91134,fine egg noodle
99a6bbd6,fine green beans blanched
6e4ff7df,fine green beans trimmed
951a83b0,fine grind bulgur
b2113a16,fine matzo meal
19e0800c,fine noodle
26b110b2,fine oatmeal
7a885865,fine polenta
1338dc81,fine rolled oat
42420ac6,fine salt
a321d22b,fine sea salt
e093da2e,fine semolina
2ec5b38d,fine soft bread crumb
b447c8db,fine sugar
38bacc3c,fine vermicelli
282d2558,fine whole wheat bread crumb
b906257f,finely chopped red onion
86e33e82,fines herbe
ccee1df5,fingerroot
c6e33b1d,finnan haddie
a46248b5,fiori di sicilia extract
e738cb10,fire extinguisher
3f17c961,fire oil
b9dd7860,tomato
c12f1eae,fireweed blossom
7e461715,fireweed juice
6294cab2,firm banana
a53f2cea,firm butter
495efed6,firm fleshed white fish
53a808d2,firm margarine
66b372e4,firm pear
3b0da6fd,firm ripe peach
1701ba3a,firm ripe tomato
be7cbc67,firm silken tofu
63796816,firm tofu
dbed60ea,firm tofu drained
1e2b2df6,firm white fish
ab0619a9,firmly packed brown sugar
82f2c35a,first cut brisket of beef
88a7b9f2,fischietti
95968685,fish ball
a75d040d,fish base
23e14e5f,fish bone
1da42d80,fish broth
22aa9678,fish cake
f53148ee,fish curry powder
7b41f779,fish fillet
e13a63c0,fish fry mix
36bb0e8c,fish fumet
c8f14d26,fish head
fadcb38d,fish oil
4edf5aad,fish or seafood stock
01a657f0,fish or vegetable stock
23b69801,fish paste
b48e0cfa,fish powder
68b05ee9,fish roe
b8b2e121,fish sauce
fab3b005,fish scrap
dca8348e,fish seasoning
dd81b288,fish steak
504607cc,fish stock
3c91704a,fish stock granule
d7d080f9,fish vegetable or chicken stock
e0353c3b,fisher chef s naturals chopped pecan
3f9db521,fisher chef s naturals pecan chip
438201bc,fisher chef s naturals pecan half
0bfba52e,fisher chef s naturals walnut
c140c09f,fisher dried sweetened cranberry
ec2d507b,fisher macadamia halves and piece
d51ef21d,fisher premium whole cashew
14560e58,five alive drink
5f3a8410,five grain cereal
ffb6c215,five grain tempeh
d6ea03dd,five pepper medley
8942a351,five spice powder
5b8758ac,five spice seasoning
ac65d1f3,flageolet bean
22ac3695,flaked almond
332d4e77,flaked coconut
0c2bb990,flaked oat cereal with blueberries
68a60474,flaked sea salt
ee657591,flakey biscuit
21897af3,flame seedless grape
9b291418,flank of beef
c0e8bc9b,flank steak
337747f9,flat bread
a1c6ec81,flat egg noodle
6f7ffa03,flat iron steak
f4c75c61,flat italian parsley
4cf8dfa3,flat italian parsley leaf
a13bfd90,flat lasagna noodle
2bf7952a,flat leaf parsley
ae4a49fe,flat leaf parsley sprig
32ebd4bd,flat rice noodle
1387be7f,flathead fillet
a2b4b649,flavor chunk tuna pouch
27339f09,flavor enhancer
920e23eb,flavor tuna
07d06ade,flavored
518b0893,flavored oil
a4e880a4,flavored sugar free instant coffee
b6f2b3f0,flavored syrup
33316b42,flavored vinegar
5ca14674,flavoring
62855ea4,flavoring oil
8c49dab1,flavour creations coffee flavoring tablet
223bdbb8,flax and fiber crunch cereal
313877ee,flax cracker
6f12c1b2,flax powder
62baa557,flax seed
f95bf48c,flax seed ground
d7631fb7,flax seed meal
46ac2fc7,flax seed oil
b52b634d,flax seed whole wheat tortilla
c9e883c4,flaxseed
8304b32c,flaxseed flour
85e13b6c,flaxseed oil
6695a732,fleischmann s active dry yeast
bb131d73,fleischmann s margarine
551af764,fleischwurst
3ddef154,fleur de sel
a33fff1f,fleur de sel sea salt
eb1e941d,flexible plastic straw
db653a8b,floret
d2c94fc3,florida grapefruit juice
3394815c,flounder
605ce71e,flounder fillet
4cf0bf0f,flour
410bdb62,flour self rising
5b67aba8,flour tortilla
d2bfbd8d,flour tortilla mix
47e97a02,flour whole wheat
f606f116,flower pot
2cb59038,flowering chive
f1e60b2e,flowering kale
5740530e,flying fish egg
9928094c,flying fish roe
74e53163,flying fish roe red
ad46cbdc,flying fish roe red not orange
a8d1732d,foam
1c67f845,foam ball
88f06082,foam cake
b29c448a,focaccia
9749086c,focaccia bread
93bc126d,focaccia roll
0f40bbb9,foelie
c033f804,foie gra
9e2b5ce2,foie gras entier
5f0a551d,foie gras pate
2b0e3634,foil liner
b4a0d909,folgers caramel groove cafe latte mix
8b6b4b70,folgers instant cappuccino mix
261f7a43,fondant
275a3438,fontina
1abb1ab2,food coloring
5b0e15dc,food coloring green
ad38368c,food coloring paste
3309c346,food coloring red
3632c954,food coloring yellow
f275c221,food grade diatomaceous earth
2ad1d3b1,food processor
7eaec8b7,food storage container
05870025,forest fruit tea bag
6b52bdbf,fork
a7deec80,fortified wine
b8a6ae60,fortune cookie
1bb46ab4,fougasse
18670492,four bean mix
7e89d5f5,four cheese ravioli
10e275b5,four grain cereal
4b833ade,fourme d ambert
9749a8b1,fowl
e1fa0eb4,fragrance oil
69a84c90,fragranced body oil
e57b3ea0,fraises des bois
92b8e7c3,frambeusa
85221aae,framboise
10e023b3,framboise eau de vie
ed77c9c7,framboise liqueur
21ba5d63,framboise syrup
b91f3853,frambuesa
f39ec63d,franco american beef gravy
8246563e,franco american chicken gravy
f0f91732,frangelico
5fd97b3f,frangelico liqueur
232113e5,frank
7d6354c1,frank s red hot chile n lime hot sauce
47f5d672,frank s red hot sauce
8f771f48,frankfurter
07fb67f0,frankfurter bun
107a50e1,franks and bean
ab29579e,frappuccino caramel coffee drink
81cdeb56,free range boneless skinless chicken fillet
f5ba6134,free range chicken
bbef32ad,free range egg
10f87a1f,free range turkey strip
0d525804,freekah
5d12c62c,freekeh
9532c2bc,freeze dried blueberry
77ee47fc,freeze dried coffee granule
38f2016c,freeze dried corn
c8c743ee,freezer jam pectin
5da5357b,fregola
627f913c,fregola sarda
a5f4ea4d,fregola sarda pasta
0f6a5901,french andouille sausage
9edb5b55,french apple pie filling
9602c734,french baguette
4eea56de,french bean
0b5dedf6,french beans
c170e40b,french bread
000f7b92,french bread dough
21fd9112,french butter pear
c48dd9bd,french cheese
db163545,french colombard
0272916c,french cream mustard
d792e878,french dijon mustard
e1a9945c,french dressing
84205a39,french dry rub
39b1c123,french fried onion
918d51d4,french fried onion ring
ccfd32ba,french fry
e5df48df,french green lentil
eeeb7f8d,french haricots vert
70002209,french lentil
153c011a,french mixed mustard
b01ebc85,french mustard
92ff847e,french onion dip
96b2c150,french onion soup
e9464e5e,french onion soup mix
d8398981,french parfait amour liqueur
65cb1956,french roll
827db1c3,french s cheddar french fried onion
e9576839,french s cheddar fried onion
41027b1e,french s french fried onion
cb7e17f4,french sea salt
e5531085,french style green bean
83a4dadc,french style ladyfinger cookie
e3ba590c,french tarragon
f5136e6c,french toast
f71f3a48,french toast stick
00faa22c,french vanilla cake mix
9c2eedbf,french vanilla cake mix with pudding
16e52478,french vanilla cool whip
75950dbf,french vanilla flavored coffee creamer
8e18699d,french vanilla ice cream
c45b2243,french vanilla instant pudding
d291c525,french vanilla liquid coffee creamer
09b4e3e7,french vanilla non dairy coffee creamer
c0dd1ea3,french vanilla powdered coffee creamer
3cc4af36,french vanilla pudding mix
76ba0eeb,french vanilla shake powder
7a5d7f22,french vanilla soy coffee creamer
ac8c41c9,frenched lamb rack
a42ff7db,frenchs chili o seasoning
e0f3028d,fresca soda
2e0527fb,fresno chile pepper
333bc7d7,fresno pepper
0f0ad606,fried
c686587e,fried bacon
7a04c858,fried chicken
ae0ec211,fried chinese noodle
56f36b1b,fried corn tortilla strip
0f32545a,fried dace with black beans
d05697ed,fried omelette
74369066,fried rice
c47ba7d1,fried rice seasoning
47676ed9,fried rice with vegetables
6a04f8bb,fried white fish fillet
bd3cdcea,frijoles pinto
cbdea9c0,frijoles refrito
972e20f8,frisee
651124e7,friselle
d0a6d82a,frito corn chip
c396f351,frito lay bean dip
1821f467,frito scoop
72163a50,fritos chili cheese corn chip
86fc0257,friulano cheese
904c650b,frog
ee003186,frog s leg
61a883b4,fromage blanc
05686a2f,fromage frai
500841e0,fromage frai with added cream
fba72109,frosted animal cookie
35453570,frosted cheerio
7d095f41,frosted flake
e9d8efbb,frosted mini wheats cereal
51753824,frosting
c45ab1d6,frozen apple
f8a954fe,frozen apple cherry juice concentrate
541d4f89,frozen apple grape juice concentrate
6b16908a,frozen apple juice concentrate
81ffade2,frozen apricot
72acc017,frozen asian style vegetable
5e0c98f4,frozen asparagu
d08a5e7e,frozen asparagus cut
f49b9ad3,frozen avocado dip
c094e864,frozen baby carrot
8748ac60,frozen baby lima bean
0f420487,frozen baby pea
df496c29,frozen banana
3036c6b7,frozen banana chunk
eb0a9fed,frozen banana orange juice concentrate
c91b0a32,frozen battered fish fillet
c1df05ec,frozen beans and carrot
6637efd8,frozen beef burger patty
d58ad872,frozen beef ravioli
b26e53d3,frozen belgian waffle
475c0537,frozen bell pepper
2e73302b,frozen bell peppers and onion
57673f85,frozen bell peppers onions and celery
87837336,frozen berry concentrate
d7b67445,frozen black eyed pea
09dfbbb3,frozen blackberrie
d6df2f39,frozen blackened corn
c56b5bdd,frozen blintz
30141568,frozen blueberry
1eb71f64,frozen bread dough
b49ee2c6,frozen breaded okra
89d65b84,frozen broad bean
37d00097,frozen broad beans defrosted
44bf5d34,frozen broccoli
eabf34ed,frozen broccoli and cauliflower
efdee13e,frozen broccoli and corn
cd5be4d7,frozen broccoli carrots cauliflower mix
8134f494,frozen broccoli cauliflower carrot with cheese sauce
168d155c,frozen broccoli cauliflower red sweet pepper mix
96f05ec6,frozen broccoli cut
abfe3618,frozen broccoli floret
8d23eba4,frozen broccoli green beans onions and peppers mix
ab8b5793,frozen broccoli spear
5e357f49,frozen broccoli stir fry vegetable blend
a01cb5f3,frozen broccoli with red peppers
96618671,frozen brussels sprout
f28c1165,frozen brussels sprout in butter sauce
2beaccfb,frozen buttermilk waffle
e4196d0a,frozen carrot
96dce2d6,frozen carrots and broccoli mix
eee91965,frozen cauliflower
bcdcfd8c,frozen cauliflower floret
db738572,frozen cauliflower rice
7a35d6a3,frozen challah dough
47d859a3,frozen cheese pizza
c27eb713,frozen cheese ravioli
c7aadd00,frozen cheese tortellini
63f792bb,frozen cherry
2c59e314,frozen cherry lemonade concentrate
858b9e64,frozen cherry pie
94aa0390,frozen chicken nibble
6fac5ac5,frozen chicken nugget
259872a9,frozen chinese pea pod
aa9eb824,frozen coconut
330ebfa7,frozen coconut milk
abfa51cb,frozen concentrate orange juice
86f369f3,frozen concentrated lemonade
d4d4789a,frozen cooked shrimp
0a9dac0b,frozen corn
dd7d3bcf,frozen corn and black bean
8774d7b6,frozen corn and pepper
6cd3cae5,frozen corn black beans and sweet pepper
2435e53e,frozen corn broccoli and red pepper
40f078f3,frozen corn defrosted
1757e419,frozen corn in butter sauce
b21b88bc,frozen corn kernel
bae71112,frozen corn souffle
10b9e919,frozen corn thawed
e4b1f12b,frozen crab
b256d123,frozen crabmeat
d38c9c0d,frozen cranberry
e9755116,frozen cranberry apple juice cocktail
484fef8b,frozen cranberry juice concentrate
d3a6e124,frozen cream of shrimp soup
7a912a54,frozen cream puff
9fdfd4c2,frozen cream style corn
8ad37ab8,frozen creamed onion
0c8487b4,frozen creamed spinach
0ad9c834,frozen crinkle cut carrot
a060704c,frozen crinkle cut french fry
931c358a,frozen crisco
c80c61c6,frozen cut bean
7c7a1229,frozen cut broccoli in cheese sauce
95971fe3,frozen cut green bean
0de5907a,frozen cut okra
a571485c,frozen cut or whole okra
c4aea7c7,frozen daiquiri concentrate
2f7ad0cf,frozen dark sweet cherry
f96e4bcf,frozen deep dish pie shell
def715e6,frozen dessert topping
dd180bfe,frozen dinner roll
79d53e72,frozen dough roll
a375e186,frozen edamame
96429637,frozen endamame beans defrosted
91fb43b6,frozen english pea
f88869f2,frozen extra creamy whipped topping
f9631ce9,frozen fat free non dairy topping
35cccd20,frozen fat free whipped topping
838b2dfd,frozen fish stick
36f2d316,frozen five flavor concentrate juice
e08c3cd6,frozen flour round
50fe1edc,frozen four cheese pizza
16f37b12,frozen french cut green bean
b973faca,frozen french fry
d9d1f659,frozen french toast
22d6288f,frozen fruit
4561710b,frozen fruit punch concentrate
2b967f56,frozen garlic butter fish fillet
565e6a19,frozen gluten free waffle
b50e5a65,frozen grape juice concentrate
76f3d18c,frozen green bean
91e9b1a0,frozen green bean with almonds
abe6fd3a,frozen green chile
477e8655,frozen guava passion orange juice concentrate
d8f63636,frozen gumbo style vegetable
4ca7a1a2,frozen harvest apple
6c1215db,frozen hash brown
5a9deab0,frozen hash brown with onion
ce770ab7,frozen hash brown with onions and peppers
77ef2ef1,frozen huckleberry
31346d76,frozen italian cut green bean
69fcaf63,frozen italian style meatball
e7330cbb,frozen italian style vegetable with pasta
1badfa2d,frozen juice concentrate
0317c2a3,frozen leaf spinach
33bbfd1d,frozen lean ground turkey
a23f8530,frozen lemon juice
cf9c3fbc,frozen lemonade
dd1a8c3e,frozen lemonade bar
43c93050,frozen lemonade concentrate
18297339,frozen light pound cake
0ac9fa39,frozen light whipped dessert topping
b68f36f4,frozen lima bean
61b908a4,frozen lobster tail
972ada97,frozen long grain brown rice
7776269a,frozen macaroni and cheese
e24aa39b,frozen mango
4b1b6721,frozen mango chunk
ae13b548,frozen mango citrus concentrate
c55d9942,frozen mango mix
d89a6ef7,frozen margarita mix
2edb87d4,frozen meatball
f4d88163,frozen mini meatball
a0b329e5,frozen mini tart shell
af860569,frozen miniature phyllo tart shell
a7fcf3bb,frozen mixed berries defrosted
c41ee3b4,frozen mixed berries don t defrost
5d77ce12,frozen mixed berry
589634c7,frozen mixed broccoli red bell peppers bamboo shoots and mushroom
5959b850,frozen mixed fruit
1140d492,frozen mixed pepper
589ce06e,frozen mixed tropical fruit
3520c504,frozen mixed vegetable
0cd1f0f5,frozen non dairy topping
a62e2ea4,frozen okra
d573fd62,frozen onion and three pepper blend
d4b93af2,frozen onion ring
e7941abb,frozen onions and mushroom
c38be692,frozen or tinned pea
105b6b79,frozen or tinned sweetcorn
da914790,frozen orange juice
d2110c93,frozen orange juice concentrate unsweetened undiluted
939db096,frozen orange juice ring
2a1079f9,frozen orange peach mango juice concentrate
d082bc50,frozen oriental style vegetable
137b74ea,frozen pancake
11b880cf,frozen passion fruit juice concentrate
b9972736,frozen pastry shell
ef924ca7,frozen pea
e1e2ef86,frozen pea in butter sauce
a3c94499,frozen pea pod
0ccab07e,frozen peach daiquiri mix
68d369a4,frozen pearl onion
1fd45cb4,frozen peas and corn
d9cf0afe,frozen peas broccoli cauliflower carrot
33c64ef3,frozen peas carrots and cauliflower
